Access to Exercise Opportunities-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Access to Exercise Opportunities
2018,22089,St. Charles Parish,Louisiana,9.1,79.992421372
2018,23025,Somerset County,Maine,9.1,29.752240178
2018,24003,Anne Arundel County,Maryland,9.1,86.540278542
2018,26031,Cheboygan County,Michigan,9.1,48.397828082
2018,27081,Lincoln County,Minnesota,9.1,37.398236092
2018,27089,Marshall County,Minnesota,9.1,33.838330332
2018,28143,Tunica County,Mississippi,9.1,36.982742624
2018,28157,Wilkinson County,Mississippi,9.1,9.6274549504
2018,29005,Atchison County,Missouri,9.1,35.883905013
2018,29117,Livingston County,Missouri,9.1,60.598881211
2018,29213,Taney County,Missouri,9.1,62.153846154
2018,31131,Otoe County,Nebraska,9.1,64.904701398
2018,32510,Carson City,Nevada,9.1,93.494228751
2018,35035,Otero County,New Mexico,9.1,49.099487437
2018,37077,Granville County,North Carolina,9.1,38.320315108
2018,37147,Pitt County,North Carolina,9.1,63.165782525
2018,38071,Ramsey County,North Dakota,9.1,63.889616627
2018,38077,Richland County,North Dakota,9.1,54.126585381
2018,38101,Ward County,North Dakota,9.1,72.669639238
2018,39037,Darke County,Ohio,9.1,43.782926415
2018,39161,Van Wert County,Ohio,9.1,58.095602561
2018,42039,Crawford County,Pennsylvania,9.1,67.906269363
2018,42061,Huntingdon County,Pennsylvania,9.1,57.733103914
2018,42087,Mifflin County,Pennsylvania,9.1,45.944903817
2018,42089,Monroe County,Pennsylvania,9.1,67.627559732
2018,42097,Northumberland County,Pennsylvania,9.1,60.35777759
2018,47147,Robertson County,Tennessee,9.1,45.317803962
2018,48423,Smith County,Texas,9.1,68.731701269
2018,51069,Frederick County,Virginia,9.1,70.743886086
2018,51081,Greensville County,Virginia,9.1,10.994037409
2018,51175,Southampton County,Virginia,9.1,17.350565428
2018,53041,Lewis County,Washington,9.1,48.028626334
2018,53049,Pacific County,Washington,9.1,46.276290631
2018,54029,Hancock County,West Virginia,9.1,76.916807928
2018,54067,Nicholas County,West Virginia,9.1,45.823962185
2018,55027,Dodge County,Wisconsin,9.1,67.525546705
2018,56021,Laramie County,Wyoming,9.1,66.095838148
2018,02195,Petersburg Borough,Alaska,9.2,No Data
2018,05135,Sharp County,Arkansas,9.2,40.552594995
2018,12069,Lake County,Florida,9.2,86.291289067
2018,13029,Bryan County,Georgia,9.2,56.765785731
2018,13277,Tift County,Georgia,9.2,73.276334812
2018,18019,Clark County,Indiana,9.2,82.32999492
2018,20053,Ellsworth County,Kansas,9.2,61.058950285
2018,20117,Marshall County,Kansas,9.2,7.3045369181
2018,21013,Bell County,Kentucky,9.2,85.159109128
2018,26027,Cass County,Michigan,9.2,44.688581646
2018,26069,Iosco County,Michigan,9.2,83.67520377
2018,27095,Mille Lacs County,Minnesota,9.2,46.296509177
2018,29023,Butler County,Missouri,9.2,65.315231107
2018,29055,Crawford County,Missouri,9.2,52.992387431
2018,30023,Deer Lodge County,Montana,9.2,77.532802753
2018,31001,Adams County,Nebraska,9.2,75.318836883
2018,36023,Cortland County,New York,9.2,75.796578563
2018,36067,Onondaga County,New York,9.2,89.604004916
2018,36107,Tioga County,New York,9.2,48.88801956
2018,37049,Craven County,North Carolina,9.2,72.731752089
2018,37061,Duplin County,North Carolina,9.2,16.942141697
2018,37093,Hoke County,North Carolina,9.2,50.470693474
2018,37107,Lenoir County,North Carolina,9.2,46.676191277
2018,37123,Montgomery County,North Carolina,9.2,70.048204907
2018,39033,Crawford County,Ohio,9.2,63.977708752
2018,39107,Mercer County,Ohio,9.2,58.59754006
2018,39143,Sandusky County,Ohio,9.2,64.793909163
2018,39155,Trumbull County,Ohio,9.2,62.668796835
2018,40049,Garvin County,Oklahoma,9.2,37.489120975
2018,40123,Pontotoc County,Oklahoma,9.2,50.141363491
2018,41001,Baker County,Oregon,9.2,71.662328003
2018,42017,Bucks County,Pennsylvania,9.2,82.855790253
2018,42121,Venango County,Pennsylvania,9.2,64.822493816
2018,46047,Fall River County,South Dakota,9.2,87.327318861
2018,47071,Hardin County,Tennessee,9.2,34.72681165
2018,48203,Harrison County,Texas,9.2,58.291051485
2018,51005,Alleghany County,Virginia,9.2,100
2018,51087,Henrico County,Virginia,9.2,92.626777657
2018,51149,Prince George County,Virginia,9.2,31.66969909
2018,54007,Braxton County,West Virginia,9.2,No Data
2018,02013,Aleutians East Borough,Alaska,9.3,0.9551098376
2018,02198,Prince of Wales-Hyder Census Area,Alaska,9.3,No Data
2018,05075,Lawrence County,Arkansas,9.3,29.842090152
2018,08071,Las Animas County,Colorado,9.3,73.070226349
2018,12119,Sumter County,Florida,9.3,82.420252623
2018,13267,Tattnall County,Georgia,9.3,35.697492163
2018,13287,Turner County,Georgia,9.3,9.0145576708
2018,17161,Rock Island County,Illinois,9.3,74.846488553
2018,18063,Hendricks County,Indiana,9.3,67.822864529
2018,18093,Lawrence County,Indiana,9.3,70.934668574
2018,18119,Owen County,Indiana,9.3,35.253765933
2018,18153,Sullivan County,Indiana,9.3,19.576251455
2018,18167,Vigo County,Indiana,9.3,74.208144796
2018,18179,Wells County,Indiana,9.3,37.063974526
2018,19117,Lucas County,Iowa,9.3,61.216003596
2018,20075,Hamilton County,Kansas,9.3,78.587360595
2018,20119,Meade County,Kansas,9.3,26.426229508
2018,21161,Mason County,Kentucky,9.3,58.67352773
2018,21219,Todd County,Kentucky,9.3,1.3563402889
2018,22031,De Soto Parish,Louisiana,9.3,40.827581032
2018,22061,Lincoln Parish,Louisiana,9.3,44.874291216
2018,24015,Cecil County,Maryland,9.3,71.245598766
2018,26127,Oceana County,Michigan,9.3,79.251035002
2018,28021,Claiborne County,Mississippi,9.3,39.618908788
2018,29033,Carroll County,Missouri,9.3,8.951048951
2018,29075,Gentry County,Missouri,9.3,30.409617097
2018,29177,Ray County,Missouri,9.3,37.928832894
2018,32033,White Pine County,Nevada,9.3,51.385842473
2018,34021,Mercer County,New Jersey,9.3,96.985645802
2018,35057,Torrance County,New Mexico,9.3,8.1914179332
2018,36093,Schenectady County,New York,9.3,86.296509336
2018,37073,Gates County,North Carolina,9.3,27.367385423
2018,38073,Ransom County,North Dakota,9.3,64.192779916
2018,39007,Ashtabula County,Ohio,9.3,63.301378366
2018,40087,Mcclain County,Oklahoma,9.3,50.226047644
2018,40119,Payne County,Oklahoma,9.3,70.526179703
2018,42075,Lebanon County,Pennsylvania,9.3,80.020663632
2018,42085,Mercer County,Pennsylvania,9.3,74.582040158
2018,42133,York County,Pennsylvania,9.3,61.853866456
2018,47171,Unicoi County,Tennessee,9.3,100
2018,49003,Box Elder County,Utah,9.3,71.181590795
2018,49007,Carbon County,Utah,9.3,51.801149372
2018,50011,Franklin County,Vermont,9.3,45.396473003
2018,51029,Buckingham County,Virginia,9.3,4.9515922081
2018,51155,Pulaski County,Virginia,9.3,66.044390915
2018,51193,Westmoreland County,Virginia,9.3,38.804858485
2018,51199,York County,Virginia,9.3,77.27300501
2018,54015,Clay County,West Virginia,9.3,No Data
2018,54041,Lewis County,West Virginia,9.3,11.354752016
2018,55105,Rock County,Wisconsin,9.3,83.546538099
2018,56031,Platte County,Wyoming,9.3,74.316372447
2018,01011,Bullock County,Alabama,9.4,1.878321422
2018,01057,Fayette County,Alabama,9.4,25.711965663
2018,01103,Morgan County,Alabama,9.4,56.393003599
2018,04015,Mohave County,Arizona,9.4,53.666090536
2018,04023,Santa Cruz County,Arizona,9.4,56.552087727
2018,05029,Conway County,Arkansas,9.4,28.265876933
2018,06039,Madera County,California,9.4,71.218639181
2018,06099,Stanislaus County,California,9.4,92.375008018
2018,10005,Sussex County,Delaware,9.4,64.296330112
2018,13039,Camden County,Georgia,9.4,41.268584325
2018,13299,Ware County,Georgia,9.4,62.984688257
2018,16011,Bingham County,Idaho,9.4,30.686078891
2018,16019,Bonneville County,Idaho,9.4,73.65830727
2018,18043,Floyd County,Indiana,9.4,73.076510499
2018,18079,Jennings County,Indiana,9.4,30.751971954
2018,20155,Reno County,Kansas,9.4,41.014710669
2018,20191,Sumner County,Kansas,9.4,49.875683739
2018,21191,Pendleton County,Kentucky,9.4,27.66686832
2018,24047,Worcester County,Maryland,9.4,78.52645081
2018,26159,Van Buren County,Michigan,9.4,51.732277269
2018,31087,Hitchcock County,Nebraska,9.4,No Data
2018,35013,Doña Ana County,New Mexico,9.4,68.894486051
2018,35039,Rio Arriba County,New Mexico,9.4,52.581623018
2018,36003,Allegany County,New York,9.4,41.163731459
2018,36047,Kings County,New York,9.4,99.947618477
2018,36051,Livingston County,New York,9.4,68.52109553
2018,36105,Sullivan County,New York,9.4,42.088024037
2018,37025,Cabarrus County,North Carolina,9.4,68.399705636
2018,39047,Fayette County,Ohio,9.4,50.323802962
2018,39089,Licking County,Ohio,9.4,68.34202244
2018,39111,Monroe County,Ohio,9.4,65.756044256
2018,39175,Wyandot County,Ohio,9.4,41.808534159
2018,40009,Beckham County,Oklahoma,9.4,59.410461594
2018,40071,Kay County,Oklahoma,9.4,67.142734419
2018,40075,Kiowa County,Oklahoma,9.4,21.056531865
2018,41009,Columbia County,Oregon,9.4,52.298838929
2018,42125,Washington County,Pennsylvania,9.4,72.183139255
2018,46013,Brown County,South Dakota,9.4,70.427855794
2018,47051,Franklin County,Tennessee,9.4,31.513689954
2018,47121,Meigs County,Tennessee,9.4,12.328767123
2018,51047,Culpeper County,Virginia,9.4,62.269485318
2018,51099,King George County,Virginia,9.4,65.311227951
2018,51101,King William County,Virginia,9.4,45.691873235
2018,51167,Russell County,Virginia,9.4,40.564764508
2018,51171,Shenandoah County,Virginia,9.4,57.923939704
2018,54031,Hardy County,West Virginia,9.4,59.864527629
2018,54083,Randolph County,West Virginia,9.4,76.660431899
2018,55087,Outagamie County,Wisconsin,9.4,81.18452701
2018,01001,Autauga County,Alabama,9.5,62.758608052
2018,01037,Coosa County,Alabama,9.5,4.2118034492
2018,01059,Franklin County,Alabama,9.5,52.147993944
2018,04027,Yuma County,Arizona,9.5,82.438403891
2018,05129,Searcy County,Arkansas,9.5,20.561317877
2018,05149,Yell County,Arkansas,9.5,46.1482984
2018,06025,Imperial County,California,9.5,81.137697103
2018,10003,New Castle County,Delaware,9.5,94.17173186
2018,12111,St. Lucie County,Florida,9.5,76.19380177
2018,12131,Walton County,Florida,9.5,64.600403321
2018,13075,Cook County,Georgia,9.5,60.562398327
2018,13255,Spalding County,Georgia,9.5,62.172834111
2018,16031,Cassia County,Idaho,9.5,57.062565354
2018,17029,Coles County,Illinois,9.5,63.970820262
2018,17091,Kankakee County,Illinois,9.5,75.539669808
2018,18067,Howard County,Indiana,9.5,64.620794664
2018,18141,St. Joseph County,Indiana,9.5,74.357792838
2018,18163,Vanderburgh County,Indiana,9.5,79.718201699
2018,19051,Davis County,Iowa,9.5,41.265851708
2018,19109,Kossuth County,Iowa,9.5,51.14199318
2018,21001,Adair County,Kentucky,9.5,45.52422813
2018,21021,Boyle County,Kentucky,9.5,65.595104108
2018,21229,Washington County,Kentucky,9.5,10.702398225
2018,22015,Bossier Parish,Louisiana,9.5,76.291471119
2018,22077,Pointe Coupee Parish,Louisiana,9.5,23.804929392
2018,22099,St. Martin Parish,Louisiana,9.5,61.547162577
2018,22121,West Baton Rouge Parish,Louisiana,9.5,72.154027241
2018,22127,Winn Parish,Louisiana,9.5,78.978645595
2018,26077,Kalamazoo County,Michigan,9.5,68.909963209
2018,26133,Osceola County,Michigan,9.5,30.852601156
2018,28075,Lauderdale County,Mississippi,9.5,60.082730093
2018,28119,Quitman County,Mississippi,9.5,1.8363127812
2018,28121,Rankin County,Mississippi,9.5,75.014299131
2018,29111,Lewis County,Missouri,9.5,12.065419645
2018,30017,Custer County,Montana,9.5,63.919993162
2018,30087,Rosebud County,Montana,9.5,50.005415358
2018,31013,Box Butte County,Nebraska,9.5,60.346657234
2018,31055,Douglas County,Nebraska,9.5,96.562240142
2018,34015,Gloucester County,New Jersey,9.5,78.440656566
2018,35033,Mora County,New Mexico,9.5,17.537389879
2018,36019,Clinton County,New York,9.5,65.402785895
2018,37113,Macon County,North Carolina,9.5,100
2018,37157,Rockingham County,North Carolina,9.5,53.570475102
2018,37171,Surry County,North Carolina,9.5,40.892864414
2018,38061,Mountrail County,North Dakota,9.5,70.572136062
2018,39015,Brown County,Ohio,9.5,38.221914998
2018,39017,Butler County,Ohio,9.5,80.836660962
2018,39059,Guernsey County,Ohio,9.5,42.332925886
2018,39129,Pickaway County,Ohio,9.5,76.196631836
2018,40099,Murray County,Oklahoma,9.5,72.716488731
2018,41059,Umatilla County,Oregon,9.5,56.833006101
2018,41061,Union County,Oregon,9.5,84.091968308
2018,42021,Cambria County,Pennsylvania,9.5,70.16265425
2018,42041,Cumberland County,Pennsylvania,9.5,76.52523725
2018,42107,Schuylkill County,Pennsylvania,9.5,65.085070369
2018,48373,Polk County,Texas,9.5,37.555325568
2018,49015,Emery County,Utah,9.5,38.575072886
2018,51105,Lee County,Virginia,9.5,34.791104858
2018,51121,Montgomery County,Virginia,9.5,70.604500381
2018,51131,Northampton County,Virginia,9.5,11.292275406
2018,51163,Rockbridge County,Virginia,9.5,49.078764513
2018,51810,Virginia Beach City,Virginia,9.5,93.682790175
2018,53009,Clallam County,Washington,9.5,63.30877822
2018,55079,Milwaukee County,Wisconsin,9.5,96.930787615
2018,05039,Dallas County,Arkansas,9.6,No Data
2018,05071,Johnson County,Arkansas,9.6,41.029757244
2018,05079,Lincoln County,Arkansas,9.6,33.260223574
2018,05099,Nevada County,Arkansas,9.6,30.910303434
2018,06019,Fresno County,California,9.6,80.120156913
2018,06065,Riverside County,California,9.6,90.513102376
2018,06101,Sutter County,California,9.6,78.167980831
2018,09015,Windham County,Connecticut,9.6,66.13723106
2018,12009,Brevard County,Florida,9.6,84.742793204
2018,13073,Columbia County,Georgia,9.6,80.383384521
2018,13081,Crisp County,Georgia,9.6,31.033747174
2018,17199,Williamson County,Illinois,9.6,67.460855675
2018,18005,Bartholomew County,Indiana,9.6,59.632262937
2018,18059,Hancock County,Indiana,9.6,44.57444073
2018,18155,Switzerland County,Indiana,9.6,38.669556205
2018,18157,Tippecanoe County,Indiana,9.6,72.967936104
2018,20013,Brown County,Kansas,9.6,54.997996795
2018,20189,Stevens County,Kansas,9.6,9.6261355695
2018,21005,Anderson County,Kentucky,9.6,65.431118995
2018,21183,Ohio County,Kentucky,9.6,31.855549031
2018,21207,Russell County,Kentucky,9.6,69.75234842
2018,22039,Evangeline Parish,Louisiana,9.6,51.09757533
2018,22065,Madison Parish,Louisiana,9.6,78.673612834
2018,26091,Lenawee County,Michigan,9.6,61.546470188
2018,28041,Greene County,Mississippi,9.6,13.729166667
2018,28091,Marion County,Mississippi,9.6,41.07722977
2018,31079,Hall County,Nebraska,9.6,84.588871636
2018,31151,Saline County,Nebraska,9.6,55.788732394
2018,35029,Luna County,New Mexico,9.6,64.379358438
2018,35061,Valencia County,New Mexico,9.6,37.274876255
2018,36089,St. Lawrence County,New York,9.6,41.973665404
2018,37017,Bladen County,North Carolina,9.6,34.310883774
2018,37065,Edgecombe County,North Carolina,9.6,48.903663885
2018,37097,Iredell County,North Carolina,9.6,65.664180836
2018,37181,Vance County,North Carolina,9.6,68.636343622
2018,37195,Wilson County,North Carolina,9.6,66.574340793
2018,38091,Steele County,North Dakota,9.6,33.215189873
2018,38097,Traill County,North Dakota,9.6,53.73722448
2018,39067,Harrison County,Ohio,9.6,15.872415532
2018,40027,Cleveland County,Oklahoma,9.6,82.003870892
2018,40037,Creek County,Oklahoma,9.6,53.599554075
2018,40095,Marshall County,Oklahoma,9.6,41.382575758
2018,47117,Marshall County,Tennessee,9.6,37.733938662
2018,51065,Fluvanna County,Virginia,9.6,40.041259585
2018,51143,Pittsylvania County,Virginia,9.6,20.221711334
2018,51173,Smyth County,Virginia,9.6,88.304148038
2018,53027,Grays Harbor County,Washington,9.6,66.703298213
2018,54063,Monroe County,West Virginia,9.6,26.996000593
2018,54093,Tucker County,West Virginia,9.6,98.543621342
2018,01093,Marion County,Alabama,9.7,40.174161684
2018,05085,Lonoke County,Arkansas,9.7,43.696237346
2018,05101,Newton County,Arkansas,9.7,59.147659064
2018,13009,Baldwin County,Georgia,9.7,49.877515311
2018,13035,Butts County,Georgia,9.7,41.838934686
2018,13051,Chatham County,Georgia,9.7,86.868606862
2018,13135,Gwinnett County,Georgia,9.7,80.200069289
2018,13177,Lee County,Georgia,9.7,41.23966358
2018,13227,Pickens County,Georgia,9.7,49.88957222
2018,16083,Twin Falls County,Idaho,9.7,63.347144892
2018,18025,Crawford County,Indiana,9.7,75.273032764
2018,18111,Newton County,Indiana,9.7,15.409997192
2018,19099,Jasper County,Iowa,9.7,64.961185603
2018,19145,Page County,Iowa,9.7,76.223951795
2018,20063,Gove County,Kansas,9.7,40.742115028
2018,21173,Montgomery County,Kentucky,9.7,62.734442809
2018,21225,Union County,Kentucky,9.7,52.748717265
2018,22087,St. Bernard Parish,Louisiana,9.7,65.169791347
2018,24025,Harford County,Maryland,9.7,87.080620522
2018,26075,Jackson County,Michigan,9.7,66.038265688
2018,28031,Covington County,Mississippi,9.7,25.526369583
2018,28105,Oktibbeha County,Mississippi,9.7,63.086572549
2018,30073,Pondera County,Montana,9.7,45.993824151
2018,32021,Mineral County,Nevada,9.7,76.445934619
2018,33017,Strafford County,New Hampshire,9.7,72.109661126
2018,36029,Erie County,New York,9.7,93.352193593
2018,36097,Schuyler County,New York,9.7,43.607915826
2018,36099,Seneca County,New York,9.7,57.975660265
2018,37069,Franklin County,North Carolina,9.7,51.820386348
2018,38035,Grand Forks County,North Dakota,9.7,76.869924171
2018,39043,Erie County,Ohio,9.7,81.917253727
2018,39073,Hocking County,Ohio,9.7,74.149081007
2018,40017,Canadian County,Oklahoma,9.7,82.174293108
2018,40117,Pawnee County,Oklahoma,9.7,21.216142849
2018,45091,York County,South Carolina,9.7,69.667762183
2018,47167,Tipton County,Tennessee,9.7,42.533684779
2018,48041,Brazos County,Texas,9.7,88.700083654
2018,48213,Henderson County,Texas,9.7,54.926654103
2018,48401,Rusk County,Texas,9.7,41.400712545
2018,48473,Waller County,Texas,9.7,21.354009953
2018,49037,San Juan County,Utah,9.7,17.618337176
2018,51025,Brunswick County,Virginia,9.7,7.5771481014
2018,51111,Lunenburg County,Virginia,9.7,45.013164008
2018,54065,Morgan County,West Virginia,9.7,32.329969785
2018,01067,Henry County,Alabama,9.8,23.783377644
2018,01077,Lauderdale County,Alabama,9.8,51.964749916
2018,01095,Marshall County,Alabama,9.8,49.950010213
2018,05055,Greene County,Arkansas,9.8,28.51746258
2018,12057,Hillsborough County,Florida,9.8,92.24023898
2018,13139,Hall County,Georgia,9.8,67.413347877
2018,13297,Walton County,Georgia,9.8,53.947808232
2018,16005,Bannock County,Idaho,9.8,61.11855527
2018,18085,Kosciusko County,Indiana,9.8,56.902970604
2018,18127,Porter County,Indiana,9.8,77.04070146
2018,18149,Starke County,Indiana,9.8,39.588237812
2018,18159,Tipton County,Indiana,9.8,43.066014056
2018,19085,Harrison County,Iowa,9.8,40.621650589
2018,20037,Crawford County,Kansas,9.8,72.425512342
2018,21073,Franklin County,Kentucky,9.8,80.383483819
2018,22011,Beauregard Parish,Louisiana,9.8,12.828855107
2018,23019,Penobscot County,Maine,9.8,53.492980256
2018,27023,Chippewa County,Minnesota,9.8,44.763282694
2018,28071,Lafayette County,Mississippi,9.8,76.226478849
2018,29031,Cape Girardeau County,Missouri,9.8,71.652086582
2018,29095,Jackson County,Missouri,9.8,88.187338873
2018,29099,Jefferson County,Missouri,9.8,61.583757366
2018,31111,Lincoln County,Nebraska,9.8,79.095017637
2018,31123,Morrill County,Nebraska,9.8,66.858389528
2018,35005,Chaves County,New Mexico,9.8,55.972275116
2018,36013,Chautauqua County,New York,9.8,62.562544012
2018,36085,Richmond County,New York,9.8,95.37132251
2018,42033,Clearfield County,Pennsylvania,9.8,53.240978908
2018,44007,Providence County,Rhode Island,9.8,92.398993405
2018,45063,Lexington County,South Carolina,9.8,62.583320312
2018,47045,Dyer County,Tennessee,9.8,54.584583279
2018,47069,Hardeman County,Tennessee,9.8,25.622867207
2018,47105,Loudon County,Tennessee,9.8,45.918115166
2018,47115,Marion County,Tennessee,9.8,57.40694833
2018,48027,Bell County,Texas,9.8,78.625558045
2018,48039,Brazoria County,Texas,9.8,79.187715141
2018,48497,Wise County,Texas,9.8,32.088555144
2018,51550,Chesapeake City,Virginia,9.8,90.357276258
2018,54057,Mineral County,West Virginia,9.8,45.459378988
2018,54061,Monongalia County,West Virginia,9.8,72.8648806
2018,54079,Putnam County,West Virginia,9.8,68.318134304
2018,01081,Lee County,Alabama,9.9,63.661254786
2018,02290,Yukon-Koyukuk Census Area,Alaska,9.9,23.94416607
2018,04012,La Paz County,Arizona,9.9,34.926057885
2018,05003,Ashley County,Arkansas,9.9,37.335834897
2018,05143,Washington County,Arkansas,9.9,81.227193263
2018,06077,San Joaquin County,California,9.9,89.549194083
2018,13315,Wilcox County,Georgia,9.9,No Data
2018,18071,Jackson County,Indiana,9.9,62.242778931
2018,21069,Fleming County,Kentucky,9.9,47.163367717
2018,21237,Wolfe County,Kentucky,9.9,31.271244052
2018,23021,Piscataquis County,Maine,9.9,35.329341317
2018,24005,Baltimore County,Maryland,9.9,92.397913616
2018,24009,Calvert County,Maryland,9.9,66.231673372
2018,26117,Montcalm County,Michigan,9.9,48.397587699
2018,26165,Wexford County,Michigan,9.9,58.151825263
2018,27105,Nobles County,Minnesota,9.9,57.685471045
2018,27127,Redwood County,Minnesota,9.9,42.262905536
2018,28007,Attala County,Mississippi,9.9,30.346554897
2018,28023,Clarke County,Mississippi,9.9,10.835524743
2018,28101,Newton County,Mississippi,9.9,48.070902394
2018,29113,Lincoln County,Missouri,9.9,29.197580185
2018,35009,Curry County,New Mexico,9.9,71.233669588
2018,36121,Wyoming County,New York,9.9,54.776420353
2018,37045,Cleveland County,North Carolina,9.9,50.456779298
2018,38105,Williams County,North Dakota,9.9,72.533261898
2018,39035,Cuyahoga County,Ohio,9.9,93.652245645
2018,40115,Ottawa County,Oklahoma,9.9,28.86837478
2018,42001,Adams County,Pennsylvania,9.9,44.27209167
2018,45077,Pickens County,South Carolina,9.9,59.298463397
2018,47031,Coffee County,Tennessee,9.9,60.519736344
2018,47073,Hawkins County,Tennessee,9.9,42.807875706
2018,47089,Jefferson County,Tennessee,9.9,30.017312817
2018,47093,Knox County,Tennessee,9.9,77.437497976
2018,47099,Lawrence County,Tennessee,9.9,39.821825217
2018,47151,Scott County,Tennessee,9.9,37.970127767
2018,48021,Bastrop County,Texas,9.9,45.788785374
2018,51041,Chesterfield County,Virginia,9.9,69.293186102
2018,01113,Russell County,Alabama,10,58.583111413
2018,05001,Arkansas County,Arkansas,10,54.598033545
2018,05077,Lee County,Arkansas,10,41.241366078
2018,05109,Pike County,Arkansas,10,31.263838455
2018,12001,Alachua County,Florida,10,87.302293237
2018,12045,Gulf County,Florida,10,48.338901847
2018,12053,Hernando County,Florida,10,76.279966199
2018,13107,Emanuel County,Georgia,10,40.574387114
2018,13233,Polk County,Georgia,10,68.197709464
2018,13279,Toombs County,Georgia,10,66.289534585
2018,18039,Elkhart County,Indiana,10,64.098826173
2018,20177,Shawnee County,Kansas,10,84.852248587
2018,20205,Wilson County,Kansas,10,30.895950686
2018,21135,Lewis County,Kentucky,10,18.601297765
2018,21163,Meade County,Kentucky,10,44.591287323
2018,22001,Acadia Parish,Louisiana,10,46.667637965
2018,24023,Garrett County,Maryland,10,44.911452969
2018,28009,Benton County,Mississippi,10,67.648069653
2018,28111,Perry County,Mississippi,10,36.751020408
2018,29181,Ripley County,Missouri,10,50.737588652
2018,32003,Clark County,Nevada,10,95.562221303
2018,33007,Coos County,New Hampshire,10,59.848736954
2018,37101,Johnston County,North Carolina,10,67.466455074
2018,37117,Martin County,North Carolina,10,31.956743522
2018,37131,Northampton County,North Carolina,10,13.634101091
2018,37133,Onslow County,North Carolina,10,45.605607182
2018,37187,Washington County,North Carolina,10,63.395827034
2018,39097,Madison County,Ohio,10,45.684355934
2018,40133,Seminole County,Oklahoma,10,49.901891531
2018,45045,Greenville County,South Carolina,10,82.226826971
2018,47047,Fayette County,Tennessee,10,42.126363471
2018,47081,Hickman County,Tennessee,10,24.617253949
2018,48251,Johnson County,Texas,10,65.135754701
2018,48363,Palo Pinto County,Texas,10,39.372487638
2018,51067,Franklin County,Virginia,10,36.200787051
2018,53021,Franklin County,Washington,10,38.291774881
2018,55078,Menominee County,Wisconsin,10,5.3875236295
2018,13031,Bulloch County,Georgia,10.1,51.743879687
2018,13145,Harris County,Georgia,10.1,12.159630277
2018,13247,Rockdale County,Georgia,10.1,77.006395588
2018,13251,Screven County,Georgia,10.1,44.562461454
2018,13305,Wayne County,Georgia,10.1,37.436459683
2018,18075,Jay County,Indiana,10.1,37.994636051
2018,19057,Des Moines County,Iowa,10.1,67.513949163
2018,20125,Montgomery County,Kansas,10.1,64.162273406
2018,21089,Greenup County,Kentucky,10.1,68.439447304
2018,22103,St. Tammany Parish,Louisiana,10.1,82.193890648
2018,26041,Delta County,Michigan,10.1,83.797782514
2018,26113,Missaukee County,Michigan,10.1,11.56306822
2018,28015,Carroll County,Mississippi,10.1,10.616212136
2018,28047,Harrison County,Mississippi,10.1,66.957590658
2018,28137,Tate County,Mississippi,10.1,23.855847123
2018,34005,Burlington County,New Jersey,10.1,80.862827421
2018,36045,Jefferson County,New York,10.1,52.23481231
2018,36115,Washington County,New York,10.1,57.895153126
2018,37067,Forsyth County,North Carolina,10.1,75.857073602
2018,39115,Morgan County,Ohio,10.1,10.94061379
2018,40153,Woodward County,Oklahoma,10.1,70.280364524
2018,47013,Campbell County,Tennessee,10.1,48.49936143
2018,47109,Mcnairy County,Tennessee,10.1,23.535953979
2018,47111,Macon County,Tennessee,10.1,41.113807983
2018,48487,Wilbarger County,Texas,10.1,21.329885482
2018,51159,Richmond County,Virginia,10.1,53.382321158
2018,53053,Pierce County,Washington,10.1,75.118614229
2018,01007,Bibb County,Alabama,10.2,10.604407593
2018,01133,Winston County,Alabama,10.2,75.80460709
2018,05043,Drew County,Arkansas,10.2,57.345075369
2018,05051,Garland County,Arkansas,10.2,71.015579438
2018,06107,Tulare County,California,10.2,68.591452783
2018,12007,Bradford County,Florida,10.2,52.843618513
2018,13087,Decatur County,Georgia,10.2,58.031032253
2018,13091,Dodge County,Georgia,10.2,49.151220407
2018,13285,Troup County,Georgia,10.2,69.813853589
2018,16027,Canyon County,Idaho,10.2,71.007765068
2018,18003,Allen County,Indiana,10.2,75.24857245
2018,20085,Jackson County,Kansas,10.2,37.876987075
2018,21067,Fayette County,Kentucky,10.2,98.282978874
2018,21127,Lawrence County,Kentucky,10.2,14.48297604
2018,21165,Menifee County,Kentucky,10.2,83.650491595
2018,22009,Avoyelles Parish,Louisiana,10.2,24.450360088
2018,26099,Macomb County,Michigan,10.2,87.436532228
2018,28003,Alcorn County,Mississippi,10.2,26.53749629
2018,28017,Chickasaw County,Mississippi,10.2,21.182152714
2018,28065,Jefferson Davis County,Mississippi,10.2,26.33138464
2018,28103,Noxubee County,Mississippi,10.2,3.3954092681
2018,28129,Smith County,Mississippi,10.2,44.296889212
2018,28141,Tishomingo County,Mississippi,10.2,46.087888532
2018,32023,Nye County,Nevada,10.2,16.217630729
2018,37041,Chowan County,North Carolina,10.2,26.695058474
2018,39057,Greene County,Ohio,10.2,76.481837931
2018,39101,Marion County,Ohio,10.2,67.368911746
2018,40013,Bryan County,Oklahoma,10.2,40.942097322
2018,40143,Tulsa County,Oklahoma,10.2,90.809293292
2018,45019,Charleston County,South Carolina,10.2,82.987872956
2018,45065,Mccormick County,South Carolina,10.2,60.177855956
