Severe Housing Cost Burden-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Severe Housing Cost Burden
2018,39165,Warren County,Ohio,9,8.0128940347
2018,40011,Blaine County,Oklahoma,9,8.024691358
2018,40073,Kingfisher County,Oklahoma,9,5.5720103665
2018,42047,Elk County,Pennsylvania,9,5.9041663637
2018,42051,Fayette County,Pennsylvania,9,11.255295599
2018,45017,Calhoun County,South Carolina,9,11.198361215
2018,47001,Anderson County,Tennessee,9,10.756019532
2018,47007,Bledsoe County,Tennessee,9,8.2852527117
2018,51027,Buchanan County,Virginia,9,10.328036904
2018,51073,Gloucester County,Virginia,9,9.1473509934
2018,51191,Washington County,Virginia,9,7.30122864
2018,51197,Wythe County,Virginia,9,8.4990489365
2018,53003,Asotin County,Washington,9,9.6518289996
2018,53071,Walla Walla County,Washington,9,12.420181671
2018,54037,Jefferson County,West Virginia,9,11.380524052
2018,01079,Lawrence County,Alabama,9.1,8.1017149616
2018,02060,Bristol Bay Borough,Alaska,9.1,5.7851239669
2018,05005,Baxter County,Arkansas,9.1,7.4012335389
2018,05007,Benton County,Arkansas,9.1,7.5045728261
2018,05141,Van Buren County,Arkansas,9.1,8.6912509038
2018,06037,Los Angeles County,California,9.1,23.582411655
2018,08101,Pueblo County,Colorado,9.1,15.260822186
2018,12101,Pasco County,Florida,9.1,13.056703426
2018,13019,Berrien County,Georgia,9.1,9.5090209997
2018,16035,Clearwater County,Idaho,9.1,8.8596228674
2018,17093,Kendall County,Illinois,9.1,10.790632068
2018,18107,Montgomery County,Indiana,9.1,8.5107781283
2018,18125,Pike County,Indiana,9.1,3.6921881073
2018,18135,Randolph County,Indiana,9.1,8.1011403074
2018,18183,Whitley County,Indiana,9.1,6.3829787234
2018,19011,Benton County,Iowa,9.1,6.9371727749
2018,19069,Franklin County,Iowa,9.1,7.7734877735
2018,19119,Lyon County,Iowa,9.1,4.9551569507
2018,19163,Scott County,Iowa,9.1,11.271180002
2018,20097,Kiowa County,Kansas,9.1,6.7849686848
2018,20107,Linn County,Kansas,9.1,12.588530957
2018,21051,Clay County,Kentucky,9.1,13.454942314
2018,21121,Knox County,Kentucky,9.1,13.350437096
2018,22037,East Feliciana Parish,Louisiana,9.1,7.9261836333
2018,22089,St. Charles Parish,Louisiana,9.1,11.444243263
2018,23025,Somerset County,Maine,9.1,11.325033777
2018,24003,Anne Arundel County,Maryland,9.1,11.152888766
2018,26031,Cheboygan County,Michigan,9.1,10.355002305
2018,27081,Lincoln County,Minnesota,9.1,12.010221465
2018,27089,Marshall County,Minnesota,9.1,7.4805194805
2018,28143,Tunica County,Mississippi,9.1,21.945401537
2018,28157,Wilkinson County,Mississippi,9.1,9.8409542744
2018,29005,Atchison County,Missouri,9.1,6.7697450898
2018,29117,Livingston County,Missouri,9.1,8.818403625
2018,29213,Taney County,Missouri,9.1,11.426465168
2018,31131,Otoe County,Nebraska,9.1,9.1999368786
2018,32510,Carson City,Nevada,9.1,12.88010329
2018,35035,Otero County,New Mexico,9.1,9.530524975
2018,37077,Granville County,North Carolina,9.1,11.647877189
2018,37147,Pitt County,North Carolina,9.1,17.278408591
2018,38071,Ramsey County,North Dakota,9.1,9.6739825272
2018,38077,Richland County,North Dakota,9.1,11.092488191
2018,38101,Ward County,North Dakota,9.1,12.361895851
2018,39037,Darke County,Ohio,9.1,7.9206465834
2018,39161,Van Wert County,Ohio,9.1,8.8227501546
2018,42039,Crawford County,Pennsylvania,9.1,8.98322108
2018,42061,Huntingdon County,Pennsylvania,9.1,7.6188112669
2018,42087,Mifflin County,Pennsylvania,9.1,7.9438999296
2018,42089,Monroe County,Pennsylvania,9.1,14.665823607
2018,42097,Northumberland County,Pennsylvania,9.1,9.9246799564
2018,47147,Robertson County,Tennessee,9.1,10.016079062
2018,48423,Smith County,Texas,9.1,12.263833793
2018,51069,Frederick County,Virginia,9.1,8.6884303328
2018,51081,Greensville County,Virginia,9.1,12.492382693
2018,51175,Southampton County,Virginia,9.1,8.1599213502
2018,53041,Lewis County,Washington,9.1,12.527406817
2018,53049,Pacific County,Washington,9.1,11.645864184
2018,54029,Hancock County,West Virginia,9.1,8.4373973053
2018,54067,Nicholas County,West Virginia,9.1,8.9795918367
2018,55027,Dodge County,Wisconsin,9.1,10.190711894
2018,56021,Laramie County,Wyoming,9.1,10.065762643
2018,02195,Petersburg Borough,Alaska,9.2,10.127659574
2018,05135,Sharp County,Arkansas,9.2,11.241659414
2018,12069,Lake County,Florida,9.2,12.776723593
2018,13029,Bryan County,Georgia,9.2,10.728406326
2018,13277,Tift County,Georgia,9.2,14.039669655
2018,18019,Clark County,Indiana,9.2,8.3046638263
2018,20053,Ellsworth County,Kansas,9.2,4.1107745565
2018,20117,Marshall County,Kansas,9.2,5.4100790514
2018,21013,Bell County,Kentucky,9.2,15.754877014
2018,26027,Cass County,Michigan,9.2,7.9205480802
2018,26069,Iosco County,Michigan,9.2,8.5547521561
2018,27095,Mille Lacs County,Minnesota,9.2,11.241217799
2018,29023,Butler County,Missouri,9.2,10.605579208
2018,29055,Crawford County,Missouri,9.2,12.818856958
2018,30023,Deer Lodge County,Montana,9.2,15.863453815
2018,31001,Adams County,Nebraska,9.2,10.831193838
2018,36023,Cortland County,New York,9.2,11.10982659
2018,36067,Onondaga County,New York,9.2,13.600289193
2018,36107,Tioga County,New York,9.2,8.5161418694
2018,37049,Craven County,North Carolina,9.2,12.680151707
2018,37061,Duplin County,North Carolina,9.2,9.0957731407
2018,37093,Hoke County,North Carolina,9.2,15.991787385
2018,37107,Lenoir County,North Carolina,9.2,14.116336082
2018,37123,Montgomery County,North Carolina,9.2,10.280471275
2018,39033,Crawford County,Ohio,9.2,8.2987072946
2018,39107,Mercer County,Ohio,9.2,6.7809572366
2018,39143,Sandusky County,Ohio,9.2,9.0765013279
2018,39155,Trumbull County,Ohio,9.2,11.276103765
2018,40049,Garvin County,Oklahoma,9.2,7.605344296
2018,40123,Pontotoc County,Oklahoma,9.2,9.3018165901
2018,41001,Baker County,Oregon,9.2,13.395088958
2018,42017,Bucks County,Pennsylvania,9.2,12.636377065
2018,42121,Venango County,Pennsylvania,9.2,8.2353494497
2018,46047,Fall River County,South Dakota,9.2,14.590864279
2018,47071,Hardin County,Tennessee,9.2,10.566437268
2018,48203,Harrison County,Texas,9.2,11.36333757
2018,51005,Alleghany County,Virginia,9.2,9.1617933723
2018,51087,Henrico County,Virginia,9.2,13.241881081
2018,51149,Prince George County,Virginia,9.2,10.281751192
2018,54007,Braxton County,West Virginia,9.2,5.6088109321
2018,02013,Aleutians East Borough,Alaska,9.3,9.6269554753
2018,02198,Prince of Wales-Hyder Census Area,Alaska,9.3,8.0516014235
2018,05075,Lawrence County,Arkansas,9.3,7.2371638142
2018,08071,Las Animas County,Colorado,9.3,14.926783184
2018,12119,Sumter County,Florida,9.3,11.127308066
2018,13267,Tattnall County,Georgia,9.3,9.4392151664
2018,13287,Turner County,Georgia,9.3,14.641534837
2018,17161,Rock Island County,Illinois,9.3,10.420695505
2018,18063,Hendricks County,Indiana,9.3,6.5879031309
2018,18093,Lawrence County,Indiana,9.3,7.7787475453
2018,18119,Owen County,Indiana,9.3,8.6054827175
2018,18153,Sullivan County,Indiana,9.3,9.460547504
2018,18167,Vigo County,Indiana,9.3,13.180439267
2018,18179,Wells County,Indiana,9.3,8.120756102
2018,19117,Lucas County,Iowa,9.3,10.153417015
2018,20075,Hamilton County,Kansas,9.3,1.5193370166
2018,20119,Meade County,Kansas,9.3,5.376344086
2018,21161,Mason County,Kentucky,9.3,9.6107252463
2018,21219,Todd County,Kentucky,9.3,11.036088475
2018,22031,De Soto Parish,Louisiana,9.3,9.3663090981
2018,22061,Lincoln Parish,Louisiana,9.3,16.56129912
2018,24015,Cecil County,Maryland,9.3,10.624450791
2018,26127,Oceana County,Michigan,9.3,10.172744722
2018,28021,Claiborne County,Mississippi,9.3,10.385114669
2018,29033,Carroll County,Missouri,9.3,6.3633569013
2018,29075,Gentry County,Missouri,9.3,9.6201486375
2018,29177,Ray County,Missouri,9.3,8.4426895831
2018,32033,White Pine County,Nevada,9.3,6.7428252995
2018,34021,Mercer County,New Jersey,9.3,16.841139231
2018,35057,Torrance County,New Mexico,9.3,10.718700336
2018,36093,Schenectady County,New York,9.3,13.874839721
2018,37073,Gates County,North Carolina,9.3,15.676300578
2018,38073,Ransom County,North Dakota,9.3,5.6422018349
2018,39007,Ashtabula County,Ohio,9.3,12.753435382
2018,40087,Mcclain County,Oklahoma,9.3,7.9532000836
2018,40119,Payne County,Oklahoma,9.3,21.945708875
2018,42075,Lebanon County,Pennsylvania,9.3,10.645045589
2018,42085,Mercer County,Pennsylvania,9.3,8.9382388686
2018,42133,York County,Pennsylvania,9.3,10.71129805
2018,47171,Unicoi County,Tennessee,9.3,9.6934548467
2018,49003,Box Elder County,Utah,9.3,9.6995708155
2018,49007,Carbon County,Utah,9.3,13.366139114
2018,50011,Franklin County,Vermont,9.3,13.709938491
2018,51029,Buckingham County,Virginia,9.3,14.435600579
2018,51155,Pulaski County,Virginia,9.3,12.44472971
2018,51193,Westmoreland County,Virginia,9.3,14.049586777
2018,51199,York County,Virginia,9.3,10.502811117
2018,54015,Clay County,West Virginia,9.3,11.591355599
2018,54041,Lewis County,West Virginia,9.3,10.885578654
2018,55105,Rock County,Wisconsin,9.3,12.056238466
2018,56031,Platte County,Wyoming,9.3,9.7301717089
2018,01011,Bullock County,Alabama,9.4,12.759643917
2018,01057,Fayette County,Alabama,9.4,9.3426140758
2018,01103,Morgan County,Alabama,9.4,9.9789511803
2018,04015,Mohave County,Arizona,9.4,11.84225703
2018,04023,Santa Cruz County,Arizona,9.4,12.670603675
2018,05029,Conway County,Arkansas,9.4,8.6366518706
2018,06039,Madera County,California,9.4,15.862117121
2018,06099,Stanislaus County,California,9.4,17.552799354
2018,10005,Sussex County,Delaware,9.4,12.513731931
2018,13039,Camden County,Georgia,9.4,12.271404821
2018,13299,Ware County,Georgia,9.4,13.054149409
2018,16011,Bingham County,Idaho,9.4,7.7669262241
2018,16019,Bonneville County,Idaho,9.4,10.063672175
2018,18043,Floyd County,Indiana,9.4,8.2403403543
2018,18079,Jennings County,Indiana,9.4,8.0383052815
2018,20155,Reno County,Kansas,9.4,9.6057791538
2018,20191,Sumner County,Kansas,9.4,9.0485695276
2018,21191,Pendleton County,Kentucky,9.4,16.378972146
2018,24047,Worcester County,Maryland,9.4,13.899543379
2018,26159,Van Buren County,Michigan,9.4,10.515941628
2018,31087,Hitchcock County,Nebraska,9.4,6.7543859649
2018,35013,Doña Ana County,New Mexico,9.4,15.879086821
2018,35039,Rio Arriba County,New Mexico,9.4,10.18845194
2018,36003,Allegany County,New York,9.4,10.265110127
2018,36047,Kings County,New York,9.4,26.142683188
2018,36051,Livingston County,New York,9.4,11.737672339
2018,36105,Sullivan County,New York,9.4,14.36280013
2018,37025,Cabarrus County,North Carolina,9.4,9.700064714
2018,39047,Fayette County,Ohio,9.4,11.894708472
2018,39089,Licking County,Ohio,9.4,9.6091954023
2018,39111,Monroe County,Ohio,9.4,8.6932549164
2018,39175,Wyandot County,Ohio,9.4,6.2090024881
2018,40009,Beckham County,Oklahoma,9.4,9.6751707793
2018,40071,Kay County,Oklahoma,9.4,8.7317836926
2018,40075,Kiowa County,Oklahoma,9.4,8.1483733658
2018,41009,Columbia County,Oregon,9.4,10.3021195
2018,42125,Washington County,Pennsylvania,9.4,8.5731870678
2018,46013,Brown County,South Dakota,9.4,9.3579020187
2018,47051,Franklin County,Tennessee,9.4,11.858498483
2018,47121,Meigs County,Tennessee,9.4,10.233242278
2018,51047,Culpeper County,Virginia,9.4,11.680291713
2018,51099,King George County,Virginia,9.4,8.5484920807
2018,51101,King William County,Virginia,9.4,6.817447496
2018,51167,Russell County,Virginia,9.4,10.819770946
2018,51171,Shenandoah County,Virginia,9.4,12.001627339
2018,54031,Hardy County,West Virginia,9.4,4.8902712977
2018,54083,Randolph County,West Virginia,9.4,10.458410713
2018,55087,Outagamie County,Wisconsin,9.4,7.2900093828
2018,01001,Autauga County,Alabama,9.5,13.832769454
2018,01037,Coosa County,Alabama,9.5,5.6134723336
2018,01059,Franklin County,Alabama,9.5,8.7974251439
2018,04027,Yuma County,Arizona,9.5,12.876314835
2018,05129,Searcy County,Arkansas,9.5,8.8668264293
2018,05149,Yell County,Arkansas,9.5,7.1230982019
2018,06025,Imperial County,California,9.5,18.693424231
2018,10003,New Castle County,Delaware,9.5,13.195113718
2018,12111,St. Lucie County,Florida,9.5,15.513203095
2018,12131,Walton County,Florida,9.5,12.945346692
2018,13075,Cook County,Georgia,9.5,14.801126364
2018,13255,Spalding County,Georgia,9.5,13.902047371
2018,16031,Cassia County,Idaho,9.5,8.9564732143
2018,17029,Coles County,Illinois,9.5,11.901612034
2018,17091,Kankakee County,Illinois,9.5,13.589795608
2018,18067,Howard County,Indiana,9.5,9.3066127498
2018,18141,St. Joseph County,Indiana,9.5,11.624126959
2018,18163,Vanderburgh County,Indiana,9.5,13.361987911
2018,19051,Davis County,Iowa,9.5,5.1583414953
2018,19109,Kossuth County,Iowa,9.5,10.231023102
2018,21001,Adair County,Kentucky,9.5,9.8986285033
2018,21021,Boyle County,Kentucky,9.5,13.022910676
2018,21229,Washington County,Kentucky,9.5,5.2929644958
2018,22015,Bossier Parish,Louisiana,9.5,14.257771421
2018,22077,Pointe Coupee Parish,Louisiana,9.5,15.550915121
2018,22099,St. Martin Parish,Louisiana,9.5,8.9655172414
2018,22121,West Baton Rouge Parish,Louisiana,9.5,8.9391609928
2018,22127,Winn Parish,Louisiana,9.5,6.8914956012
2018,26077,Kalamazoo County,Michigan,9.5,12.078884906
2018,26133,Osceola County,Michigan,9.5,10.473537604
2018,28075,Lauderdale County,Mississippi,9.5,15.968070891
2018,28119,Quitman County,Mississippi,9.5,18.344774981
2018,28121,Rankin County,Mississippi,9.5,7.5877113252
2018,29111,Lewis County,Missouri,9.5,8.0933179724
2018,30017,Custer County,Montana,9.5,12.20880069
2018,30087,Rosebud County,Montana,9.5,9.6235679214
2018,31013,Box Butte County,Nebraska,9.5,9.2755585647
2018,31055,Douglas County,Nebraska,9.5,11.893400101
2018,34015,Gloucester County,New Jersey,9.5,13.409229829
2018,35033,Mora County,New Mexico,9.5,6.8045977011
2018,36019,Clinton County,New York,9.5,10.109478252
2018,37113,Macon County,North Carolina,9.5,12.893226934
2018,37157,Rockingham County,North Carolina,9.5,10.317331164
2018,37171,Surry County,North Carolina,9.5,10.434497578
2018,38061,Mountrail County,North Dakota,9.5,4.0602891418
2018,39015,Brown County,Ohio,9.5,10.542865619
2018,39017,Butler County,Ohio,9.5,11.057298373
2018,39059,Guernsey County,Ohio,9.5,12.136298978
2018,39129,Pickaway County,Ohio,9.5,10.5085639
2018,40099,Murray County,Oklahoma,9.5,6.0072815534
2018,41059,Umatilla County,Oregon,9.5,10.23890785
2018,41061,Union County,Oregon,9.5,10.767600886
2018,42021,Cambria County,Pennsylvania,9.5,9.7838785047
2018,42041,Cumberland County,Pennsylvania,9.5,9.8198884833
2018,42107,Schuylkill County,Pennsylvania,9.5,10.112618604
2018,48373,Polk County,Texas,9.5,10.790817824
2018,49015,Emery County,Utah,9.5,4.2286380869
2018,51105,Lee County,Virginia,9.5,13.643863434
2018,51121,Montgomery County,Virginia,9.5,16.404494382
2018,51131,Northampton County,Virginia,9.5,9.7757088447
2018,51163,Rockbridge County,Virginia,9.5,9.7746889362
2018,51810,Virginia Beach City,Virginia,9.5,12.688514309
2018,53009,Clallam County,Washington,9.5,13.001615107
2018,55079,Milwaukee County,Wisconsin,9.5,17.369922536
2018,05039,Dallas County,Arkansas,9.6,7.5715282624
2018,05071,Johnson County,Arkansas,9.6,10.238653313
2018,05079,Lincoln County,Arkansas,9.6,9.0352220521
2018,05099,Nevada County,Arkansas,9.6,9.5895020188
2018,06019,Fresno County,California,9.6,18.542997821
2018,06065,Riverside County,California,9.6,19.129315412
2018,06101,Sutter County,California,9.6,13.839229111
2018,09015,Windham County,Connecticut,9.6,12.410864332
2018,12009,Brevard County,Florida,9.6,13.855471307
2018,13073,Columbia County,Georgia,9.6,7.0573302306
2018,13081,Crisp County,Georgia,9.6,16.544674407
2018,17199,Williamson County,Illinois,9.6,11.542166889
2018,18005,Bartholomew County,Indiana,9.6,9.8262704985
2018,18059,Hancock County,Indiana,9.6,6.9844637602
2018,18155,Switzerland County,Indiana,9.6,10.789844852
2018,18157,Tippecanoe County,Indiana,9.6,15.062057766
2018,20013,Brown County,Kansas,9.6,7.4002217295
2018,20189,Stevens County,Kansas,9.6,11.302681992
2018,21005,Anderson County,Kentucky,9.6,9.9423461584
2018,21183,Ohio County,Kentucky,9.6,9.6911847277
2018,21207,Russell County,Kentucky,9.6,8.4743247254
2018,22039,Evangeline Parish,Louisiana,9.6,15.452261307
2018,22065,Madison Parish,Louisiana,9.6,14.855403349
2018,26091,Lenawee County,Michigan,9.6,9.6636990463
2018,28041,Greene County,Mississippi,9.6,8.1741573034
2018,28091,Marion County,Mississippi,9.6,16.560369474
2018,31079,Hall County,Nebraska,9.6,8.832849221
2018,31151,Saline County,Nebraska,9.6,10.600430276
2018,35029,Luna County,New Mexico,9.6,12.366763566
2018,35061,Valencia County,New Mexico,9.6,11.003883724
2018,36089,St. Lawrence County,New York,9.6,13.014591894
2018,37017,Bladen County,North Carolina,9.6,17.886977887
2018,37065,Edgecombe County,North Carolina,9.6,15.731719824
2018,37097,Iredell County,North Carolina,9.6,9.4240678994
2018,37181,Vance County,North Carolina,9.6,15.100842481
2018,37195,Wilson County,North Carolina,9.6,14.908579466
2018,38091,Steele County,North Dakota,9.6,5.1209103841
2018,38097,Traill County,North Dakota,9.6,5.3461063041
2018,39067,Harrison County,Ohio,9.6,11.883561644
2018,40027,Cleveland County,Oklahoma,9.6,10.95392923
2018,40037,Creek County,Oklahoma,9.6,8.7504472628
2018,40095,Marshall County,Oklahoma,9.6,7.6498158688
2018,47117,Marshall County,Tennessee,9.6,11.216115394
2018,51065,Fluvanna County,Virginia,9.6,9.3984157568
2018,51143,Pittsylvania County,Virginia,9.6,10.830641624
2018,51173,Smyth County,Virginia,9.6,9.3935096354
2018,53027,Grays Harbor County,Washington,9.6,11.415525114
2018,54063,Monroe County,West Virginia,9.6,4.8166926677
2018,54093,Tucker County,West Virginia,9.6,4.4708347887
2018,01093,Marion County,Alabama,9.7,7.5891281327
2018,05085,Lonoke County,Arkansas,9.7,9.2114338263
2018,05101,Newton County,Arkansas,9.7,14.182081973
2018,13009,Baldwin County,Georgia,9.7,19.916513819
2018,13035,Butts County,Georgia,9.7,10.104873535
2018,13051,Chatham County,Georgia,9.7,16.180298541
2018,13135,Gwinnett County,Georgia,9.7,14.770284313
2018,13177,Lee County,Georgia,9.7,9.1376966401
2018,13227,Pickens County,Georgia,9.7,8.5709450884
2018,16083,Twin Falls County,Idaho,9.7,11.550231135
2018,18025,Crawford County,Indiana,9.7,8.4560690706
2018,18111,Newton County,Indiana,9.7,7.2304832714
2018,19099,Jasper County,Iowa,9.7,7.468504211
2018,19145,Page County,Iowa,9.7,8.9612055146
2018,20063,Gove County,Kansas,9.7,10.303030303
2018,21173,Montgomery County,Kentucky,9.7,9.316953317
2018,21225,Union County,Kentucky,9.7,3.7227478404
2018,22087,St. Bernard Parish,Louisiana,9.7,15.831522882
2018,24025,Harford County,Maryland,9.7,10.813388924
2018,26075,Jackson County,Michigan,9.7,10.809248555
2018,28031,Covington County,Mississippi,9.7,14.502849905
2018,28105,Oktibbeha County,Mississippi,9.7,23.233616575
2018,30073,Pondera County,Montana,9.7,7.4035453597
2018,32021,Mineral County,Nevada,9.7,12.09406495
2018,33017,Strafford County,New Hampshire,9.7,13.288366311
2018,36029,Erie County,New York,9.7,13.764178745
2018,36097,Schuyler County,New York,9.7,11.534138803
2018,36099,Seneca County,New York,9.7,10.567222181
2018,37069,Franklin County,North Carolina,9.7,9.6820336766
2018,38035,Grand Forks County,North Dakota,9.7,14.525083612
2018,39043,Erie County,Ohio,9.7,11.275682407
2018,39073,Hocking County,Ohio,9.7,6.937196329
2018,40017,Canadian County,Oklahoma,9.7,6.9342576029
2018,40117,Pawnee County,Oklahoma,9.7,7.634500427
2018,45091,York County,South Carolina,9.7,9.7003334026
2018,47167,Tipton County,Tennessee,9.7,8.9425866908
2018,48041,Brazos County,Texas,9.7,22.520492847
2018,48213,Henderson County,Texas,9.7,11.698451724
2018,48401,Rusk County,Texas,9.7,8.6742380345
2018,48473,Waller County,Texas,9.7,10.806687011
2018,49037,San Juan County,Utah,9.7,7.3272854152
2018,51025,Brunswick County,Virginia,9.7,10.672692508
2018,51111,Lunenburg County,Virginia,9.7,12.606433302
2018,54065,Morgan County,West Virginia,9.7,7.2345713102
2018,01067,Henry County,Alabama,9.8,9.493570408
2018,01077,Lauderdale County,Alabama,9.8,11.397358552
2018,01095,Marshall County,Alabama,9.8,8.9203709818
2018,05055,Greene County,Arkansas,9.8,10.56068718
2018,12057,Hillsborough County,Florida,9.8,16.117017119
2018,13139,Hall County,Georgia,9.8,12.452263194
2018,13297,Walton County,Georgia,9.8,11.635010022
2018,16005,Bannock County,Idaho,9.8,10.744656772
2018,18085,Kosciusko County,Indiana,9.8,8.4919472914
2018,18127,Porter County,Indiana,9.8,10.256854439
2018,18149,Starke County,Indiana,9.8,8.648310388
2018,18159,Tipton County,Indiana,9.8,5.3326810176
2018,19085,Harrison County,Iowa,9.8,8.309162259
2018,20037,Crawford County,Kansas,9.8,12.895685855
2018,21073,Franklin County,Kentucky,9.8,9.2358385424
2018,22011,Beauregard Parish,Louisiana,9.8,7.1428571429
2018,23019,Penobscot County,Maine,9.8,10.366410223
2018,27023,Chippewa County,Minnesota,9.8,10.518934081
2018,28071,Lafayette County,Mississippi,9.8,17.568409722
2018,29031,Cape Girardeau County,Missouri,9.8,11.91711625
2018,29095,Jackson County,Missouri,9.8,13.473530981
2018,29099,Jefferson County,Missouri,9.8,8.3987951807
2018,31111,Lincoln County,Nebraska,9.8,11.264367816
2018,31123,Morrill County,Nebraska,9.8,8.5792349727
2018,35005,Chaves County,New Mexico,9.8,11.730717549
2018,36013,Chautauqua County,New York,9.8,13.095238095
2018,36085,Richmond County,New York,9.8,20.261506795
2018,42033,Clearfield County,Pennsylvania,9.8,9.9380905833
2018,44007,Providence County,Rhode Island,9.8,16.135986945
2018,45063,Lexington County,South Carolina,9.8,10.218280791
2018,47045,Dyer County,Tennessee,9.8,11.748374865
2018,47069,Hardeman County,Tennessee,9.8,13.05802284
2018,47105,Loudon County,Tennessee,9.8,9.0846422768
2018,47115,Marion County,Tennessee,9.8,8.4246702582
2018,48027,Bell County,Texas,9.8,12.623977442
2018,48039,Brazoria County,Texas,9.8,9.5120505729
2018,48497,Wise County,Texas,9.8,9.5235866717
2018,51550,Chesapeake City,Virginia,9.8,12.985549438
2018,54057,Mineral County,West Virginia,9.8,6.8697090591
2018,54061,Monongalia County,West Virginia,9.8,16.201608524
2018,54079,Putnam County,West Virginia,9.8,7.7556491766
2018,01081,Lee County,Alabama,9.9,15.762350639
2018,02290,Yukon-Koyukuk Census Area,Alaska,9.9,8.8019559902
2018,04012,La Paz County,Arizona,9.9,10.132797679
2018,05003,Ashley County,Arkansas,9.9,9.9890230516
2018,05143,Washington County,Arkansas,9.9,11.568387285
2018,06077,San Joaquin County,California,9.9,17.822279293
2018,13315,Wilcox County,Georgia,9.9,8.9324618736
2018,18071,Jackson County,Indiana,9.9,9.8544164424
2018,21069,Fleming County,Kentucky,9.9,9.7895699909
2018,21237,Wolfe County,Kentucky,9.9,9.6455973694
2018,23021,Piscataquis County,Maine,9.9,13.087395696
2018,24005,Baltimore County,Maryland,9.9,14.125599043
2018,24009,Calvert County,Maryland,9.9,9.3119051334
2018,26117,Montcalm County,Michigan,9.9,9.3997445722
2018,26165,Wexford County,Michigan,9.9,9.6744186047
2018,27105,Nobles County,Minnesota,9.9,10.192407696
2018,27127,Redwood County,Minnesota,9.9,7.9480006582
2018,28007,Attala County,Mississippi,9.9,12.571428571
2018,28023,Clarke County,Mississippi,9.9,9.4101602455
2018,28101,Newton County,Mississippi,9.9,8.2845188285
2018,29113,Lincoln County,Missouri,9.9,10.419451013
2018,35009,Curry County,New Mexico,9.9,14.158014547
2018,36121,Wyoming County,New York,9.9,7.8815519013
2018,37045,Cleveland County,North Carolina,9.9,13.270575737
2018,38105,Williams County,North Dakota,9.9,6.9631815627
2018,39035,Cuyahoga County,Ohio,9.9,15.045951328
2018,40115,Ottawa County,Oklahoma,9.9,9.8132094021
2018,42001,Adams County,Pennsylvania,9.9,9.6014351455
2018,45077,Pickens County,South Carolina,9.9,13.916043703
2018,47031,Coffee County,Tennessee,9.9,8.7913143736
2018,47073,Hawkins County,Tennessee,9.9,9.370484104
2018,47089,Jefferson County,Tennessee,9.9,8.3402232327
2018,47093,Knox County,Tennessee,9.9,11.586609236
2018,47099,Lawrence County,Tennessee,9.9,10.863491219
2018,47151,Scott County,Tennessee,9.9,9.2393276091
2018,48021,Bastrop County,Texas,9.9,10.933695262
2018,51041,Chesterfield County,Virginia,9.9,9.6170097422
2018,01113,Russell County,Alabama,10,17.331402747
2018,05001,Arkansas County,Arkansas,10,9.551800147
2018,05077,Lee County,Arkansas,10,18.120300752
2018,05109,Pike County,Arkansas,10,9.1190108192
2018,12001,Alachua County,Florida,10,19.446046129
2018,12045,Gulf County,Florida,10,12.907878132
2018,12053,Hernando County,Florida,10,12.815055299
2018,13107,Emanuel County,Georgia,10,11.892752854
2018,13233,Polk County,Georgia,10,11.868686869
2018,13279,Toombs County,Georgia,10,12.621779606
2018,18039,Elkhart County,Indiana,10,10.271548327
2018,20177,Shawnee County,Kansas,10,10.002518469
2018,20205,Wilson County,Kansas,10,11.04701471
2018,21135,Lewis County,Kentucky,10,10.244547257
2018,21163,Meade County,Kentucky,10,8.425014476
2018,22001,Acadia Parish,Louisiana,10,9.6231334439
2018,24023,Garrett County,Maryland,10,10.838412123
2018,28009,Benton County,Mississippi,10,8.6956521739
2018,28111,Perry County,Mississippi,10,4.701250579
2018,29181,Ripley County,Missouri,10,10.664152525
2018,32003,Clark County,Nevada,10,16.710550128
2018,33007,Coos County,New Hampshire,10,11.277423142
2018,37101,Johnston County,North Carolina,10,10.631963813
2018,37117,Martin County,North Carolina,10,13.725273511
2018,37131,Northampton County,North Carolina,10,15.744518103
2018,37133,Onslow County,North Carolina,10,13.673917508
2018,37187,Washington County,North Carolina,10,18.504672897
2018,39097,Madison County,Ohio,10,6.3539474577
2018,40133,Seminole County,Oklahoma,10,10.228584622
2018,45045,Greenville County,South Carolina,10,10.942952707
2018,47047,Fayette County,Tennessee,10,9.3960174074
2018,47081,Hickman County,Tennessee,10,7.4796553375
2018,48251,Johnson County,Texas,10,8.0409486194
2018,48363,Palo Pinto County,Texas,10,12.329591018
2018,51067,Franklin County,Virginia,10,10.90362838
2018,53021,Franklin County,Washington,10,10.974332111
2018,55078,Menominee County,Wisconsin,10,10.275502606
2018,13031,Bulloch County,Georgia,10.1,15.799117493
2018,13145,Harris County,Georgia,10.1,9.6949435855
2018,13247,Rockdale County,Georgia,10.1,13.558605438
2018,13251,Screven County,Georgia,10.1,8.7468842058
2018,13305,Wayne County,Georgia,10.1,9.2539747248
2018,18075,Jay County,Indiana,10.1,7.3226837061
2018,19057,Des Moines County,Iowa,10.1,13.103490583
2018,20125,Montgomery County,Kansas,10.1,11.755391344
2018,21089,Greenup County,Kentucky,10.1,9.4129854729
2018,22103,St. Tammany Parish,Louisiana,10.1,12.223809215
2018,26041,Delta County,Michigan,10.1,9.2999225006
2018,26113,Missaukee County,Michigan,10.1,9.4056933577
